timestamp,best_bid,best_ask
14228.3,100.000000,100.010000
14228.8,100.000000,100.010000
14254.8,100.000000,100.010000
14267.3,100.000000,100.010000
14307.1,100.000000,100.010000
14344.4,100.000000,100.010000
14384.1,100.000000,100.010000
14390.3,100.000000,100.010000
14420.5,100.000000,100.010000
14484.7,100.000000,100.010000
14505.8,100.000000,100.010000
14578.4,100.000000,100.010000
14602.1,100.000000,100.010000
14639.7,100.000000,100.010000
14703.2,100.000000,100.010000
14841.8,100.000000,100.010000
14979.4,100.000000,100.010000
15046.9,100.000000,100.010000
15131.5,100.000000,100.010000
15235.9,100.000000,100.010000
15302.4,100.000000,100.010000
15326.4,100.000000,100.010000
15365,100.000000,100.010000
15405.7,100.000000,100.010000
15421.3,100.000000,100.010000
15462.3,100.000000,100.010000
15508.6,100.000000,100.010000
15546.8,100.000000,100.010000
15745.8,100.000000,100.010000
15758.3,100.000000,100.010000
15766.5,100.000000,100.010000
15824.3,100.000000,100.010000
15903.5,100.000000,100.010000
15954.8,100.000000,100.010000
15963,100.000000,100.010000
15996,100.000000,100.010000
16033.7,100.000000,100.010000
16115.8,100.000000,100.010000
16130.3,100.000000,100.010000
16144.2,99.990000,100.010000
16170.2,99.990000,100.010000
16246.9,99.990000,100.010000
16262.8,99.990000,100.010000
16325.1,99.990000,100.010000
16381.6,99.990000,100.010000
16385.7,99.990000,100.000000
16406.5,99.980000,100.000000
16436.5,99.980000,100.000000
16460.4,99.980000,100.000000
16527.7,99.980000,100.000000
16534.8,99.970000,100.000000
16556.6,99.970000,99.990000
16621.1,99.970000,99.990000
16639.1,99.970000,99.990000
16672.2,99.970000,100.000000
16683,99.970000,100.000000
16764.5,99.970000,100.000000
16911.7,99.970000,99.990000
16971,99.970000,99.990000
17105.5,99.970000,99.990000
17167.1,99.970000,99.990000
17185.2,99.970000,99.990000
17220.5,99.970000,99.990000
17259,99.970000,99.980000
17268.1,99.970000,99.990000
17273.7,99.970000,99.990000
17286.2,99.970000,99.990000
17590,99.960000,99.990000
17611,99.960000,99.990000
17613.2,99.960000,99.990000
17693.7,99.960000,100.000000
17724.7,99.960000,100.000000
17791.6,99.960000,100.000000
17861.4,99.960000,100.000000
17872.3,99.960000,100.000000
17896.9,99.960000,99.970000
17958.2,99.960000,99.970000
17981.5,99.960000,99.970000
18032,99.960000,99.970000
18062,99.960000,99.970000
18103.2,99.960000,99.970000
18112.3,99.960000,99.970000
18154,99.960000,99.970000
18240.5,99.960000,99.970000
18604.6,99.960000,99.970000
18687.9,99.960000,99.970000
18764.7,99.960000,99.970000
18773.9,99.960000,99.970000
18938.4,99.960000,99.970000
19039,99.960000,99.970000
19072.6,99.960000,99.970000
19141.9,99.960000,99.970000
19235.8,99.960000,99.970000
19255.3,99.960000,99.970000
19359.9,99.960000,99.970000
19385.1,99.960000,99.970000
19389.2,99.960000,99.970000
19395.6,99.960000,99.970000
19477.6,99.960000,99.970000
19581.4,99.960000,99.970000
19590.3,99.960000,99.970000
19688.6,99.960000,99.970000
19766.9,99.960000,99.970000
19783.7,99.960000,99.970000
19819.3,99.960000,99.970000
19853.9,99.960000,99.970000
19911.3,99.960000,99.970000
19946.1,99.960000,99.970000
19962.3,99.960000,99.970000
19987.1,99.960000,99.970000
20001.1,99.960000,99.970000
20068.6,99.960000,99.970000
20132.4,99.960000,99.970000
20241.2,99.960000,99.970000
20425.7,99.960000,99.970000
20499.9,99.960000,99.970000
20524.1,99.960000,99.970000
20591.5,99.960000,99.970000
20595.6,99.960000,99.970000
20612.2,99.960000,99.970000
20660.9,99.960000,99.970000
20776.3,99.960000,99.970000
20776.8,99.960000,99.970000
20788.2,99.960000,99.970000
20848.6,99.960000,99.970000
21015.1,99.960000,99.970000
21081.6,99.960000,99.970000
21125.5,99.960000,99.970000
21292.6,99.960000,99.970000
21350.5,99.960000,99.970000
21523.3,99.960000,99.970000
21592.2,99.960000,99.970000
21643.9,99.960000,99.970000
21648.8,99.960000,99.970000
21713.2,99.960000,99.970000
21729.3,99.960000,99.970000
21746.8,99.960000,99.970000
21757.9,99.960000,99.970000
21797.2,99.960000,99.970000
21816.4,99.960000,99.970000
22208.3,99.960000,99.970000
22275.1,99.960000,99.970000
22513.8,99.960000,99.970000
22558.5,99.960000,99.970000
22779.7,99.960000,99.970000
22780.7,99.960000,99.970000
22790.5,99.960000,99.970000
22798.1,99.960000,99.970000
22803.4,99.960000,99.970000
22976.7,99.960000,99.970000
23035,99.960000,99.970000
23293.2,99.960000,99.970000
23344.3,99.960000,99.970000
23546.2,99.950000,99.970000
23546.8,99.950000,99.970000
23549.3,99.950000,99.970000
23588.7,99.950000,99.970000
23618.8,99.950000,99.960000
23684.6,99.950000,99.960000
23731.3,99.950000,99.960000
23861.2,99.950000,99.960000
23901.1,99.950000,99.960000
23933.8,99.950000,99.970000
23940,99.950000,99.970000
23964.5,99.950000,99.970000
23977.3,99.950000,99.960000
24059.9,99.950000,99.960000
24098.2,99.950000,99.960000
24194.4,99.950000,99.960000
24402.3,99.950000,99.970000
24417.2,99.950000,99.980000
24514.3,99.950000,99.980000
24590.4,99.950000,99.980000
24757.8,99.950000,99.980000
24778.9,99.950000,99.980000
24795,99.950000,99.980000
24808.6,99.950000,99.980000
24842.4,99.950000,99.980000
24916.8,99.950000,99.980000
25039.1,99.950000,99.960000
25047.8,99.950000,99.960000
25172.8,99.950000,99.960000
25179.4,99.950000,99.960000
25188.4,99.950000,99.960000
25355.9,99.950000,99.960000
25356.9,99.950000,99.960000
25500.1,99.950000,99.960000
25531.6,99.950000,99.960000
25576.6,99.950000,99.960000
25596.3,99.950000,99.960000
25632.7,99.950000,99.960000
25689.8,99.950000,99.960000
25714.3,99.950000,99.960000
25746.6,99.950000,99.960000
25753.5,99.950000,99.960000
25766.1,99.950000,99.960000
25797.3,99.950000,99.960000
25845.7,99.950000,99.960000
25848.5,99.950000,99.960000
25890.6,99.950000,99.970000
25940.5,99.950000,99.970000
25949.7,99.950000,99.970000
25999.9,99.950000,99.970000
26019.4,99.950000,99.970000
26054.3,99.950000,99.970000
26091.5,99.950000,99.970000
26239.4,99.950000,99.970000
26301.5,99.950000,99.970000
26346.5,99.950000,99.970000
26370.5,99.950000,99.970000
26388.4,99.950000,99.970000
26477.2,99.950000,99.980000
26552.4,99.950000,99.980000
26673,99.970000,99.980000
26681.1,99.970000,99.980000
26905.1,99.970000,99.980000
26923.8,99.970000,99.980000
26933.2,99.970000,99.980000
26954.1,99.970000,99.980000
26986.7,99.970000,99.980000
27129.4,99.970000,99.990000
27139.4,99.970000,99.990000
27172.9,99.970000,99.990000
27233.9,99.950000,99.990000
27294.2,99.950000,99.990000
27318.5,99.950000,99.990000
27350.2,99.950000,99.990000
27525.7,99.950000,99.990000
27530.3,99.970000,99.990000
27570.2,99.970000,99.990000
27611.5,99.970000,99.990000
27641.8,99.970000,99.990000
27695.6,99.970000,99.990000
27719,99.970000,99.990000
27745.3,99.970000,99.990000
27821.3,99.970000,99.990000
27912.2,99.970000,99.990000
27950,99.970000,99.990000
27959.7,99.970000,99.990000
28066.9,99.980000,99.990000
28092.2,99.980000,99.990000
28161.2,99.980000,99.990000
28210.1,99.980000,99.990000
28260.8,99.980000,99.990000
28322.7,99.980000,99.990000
28325.6,99.980000,99.990000
28364.6,99.980000,99.990000
28441.3,99.970000,99.990000
28518.9,99.970000,99.990000
28620.4,99.970000,99.990000
28690.8,99.970000,99.990000
28748.2,99.970000,99.990000
28763.5,99.970000,99.990000
28765.5,99.970000,99.990000
28843.6,99.980000,99.990000
29000.9,99.980000,99.990000
29022.4,99.980000,99.990000
29092.1,99.980000,99.990000
29143.5,99.980000,99.990000
29182.4,99.980000,99.990000
29211.8,99.980000,99.990000
29221,99.980000,99.990000
29278.8,99.980000,99.990000
29282.6,99.980000,99.990000
29286.4,99.980000,100.000000
29310.9,99.980000,100.000000
29362.2,99.980000,100.000000
29493.8,99.980000,100.000000
29547.8,99.980000,100.000000
29587.3,99.980000,100.000000
29627,99.980000,100.000000
29745,99.980000,100.000000
29755,99.980000,100.000000
29758.5,99.980000,100.000000
29811.7,99.980000,100.000000
29859.6,99.980000,100.000000
29859.9,99.980000,100.000000
29916.8,99.980000,100.000000
29926.5,99.980000,100.000000
29941.7,99.980000,100.000000
30025.5,99.980000,100.000000
30137.7,99.980000,100.000000
30182.2,99.980000,100.000000
30204.8,99.970000,100.000000
30240.9,99.970000,100.000000
30263.1,99.970000,100.000000
30299.6,99.970000,100.000000
30472.4,99.970000,100.000000
30525.4,99.970000,100.000000
30547.2,99.970000,100.000000
30554.7,99.970000,100.000000
30565,99.970000,100.010000
30621.3,99.970000,100.010000
30628.1,99.990000,100.010000
30636,99.990000,100.010000
30701.1,99.990000,100.010000
30734,99.990000,100.010000
30787.9,99.990000,100.010000
30800.9,99.990000,100.010000
30809,99.990000,100.010000
30841.9,99.990000,100.010000
30865.1,99.990000,100.010000
30909.5,99.990000,100.010000
30948.8,99.990000,100.010000
30972.3,99.990000,100.010000
30987.4,99.990000,100.010000
30998.8,99.990000,100.010000
31041.9,99.990000,100.010000
31071.5,99.990000,100.010000
31152.2,99.990000,100.010000
31164.7,99.990000,100.010000
31181.6,99.990000,100.010000
31192.9,99.990000,100.010000
31240.6,99.990000,100.010000
31296,99.990000,100.010000
31419.2,99.990000,100.010000
31552,99.990000,100.010000
31721.2,100.000000,100.010000
31752,100.000000,100.010000
31764.5,100.000000,100.010000
31824.8,100.000000,100.010000
31865.2,100.000000,100.010000
31933.8,100.000000,100.010000
31946.8,100.000000,100.010000
31950.9,100.000000,100.010000
31983.8,100.000000,100.010000
32107.7,100.000000,100.010000
32142.6,100.000000,100.010000
32143,100.000000,100.010000
32153.4,100.000000,100.010000
32180.9,100.000000,100.010000
32374.8,100.000000,100.010000
32471.8,100.000000,100.010000
32499.1,100.000000,100.010000
32524.5,100.000000,100.010000
32574.2,100.000000,100.010000
32595.3,100.000000,100.010000
32647.8,100.000000,100.010000
32722.3,100.000000,100.010000
32731.5,100.000000,100.010000
32735.6,100.000000,100.010000
32760.8,100.010000,100.020000
32857.1,100.010000,100.020000
32866.2,100.010000,100.020000
32867.5,100.010000,100.020000
33001.6,100.010000,100.020000
33039,100.010000,100.020000
33138.9,100.010000,100.020000
33183.6,100.010000,100.020000
33222.3,100.010000,100.020000
33222.4,100.010000,100.020000
33222.8,100.010000,100.020000
33329.7,100.010000,100.020000
33342.2,100.010000,100.020000
33401.4,100.010000,100.020000
33404.9,100.010000,100.020000
33465.2,100.000000,100.020000
33471.9,100.000000,100.020000
33490.6,100.000000,100.020000
33583.3,100.000000,100.020000
33696.3,100.010000,100.020000
33770.1,100.010000,100.020000
33806.9,100.010000,100.020000
33846.8,100.010000,100.020000
33901.7,100.010000,100.020000
33908.1,100.010000,100.020000
33931.3,100.010000,100.020000
34221.3,100.010000,100.020000
34299.7,100.010000,100.020000
34381.6,100.010000,100.020000
34396,100.010000,100.020000
34437.8,100.010000,100.020000
34536.3,100.010000,100.020000
34566.6,100.010000,100.020000
34615,100.010000,100.020000
34649.4,100.010000,100.020000
34686.4,100.010000,100.020000
34719.7,100.010000,100.020000
34780.1,100.010000,100.020000
34890.3,100.010000,100.020000
34917.2,100.000000,100.020000
34927.7,100.000000,100.020000
34996.3,100.000000,100.020000
35074.9,100.000000,100.020000
35210.4,100.000000,100.020000
35230,100.000000,100.020000
35260.1,100.000000,100.020000
35511.2,100.000000,100.020000
35527.3,100.000000,100.020000
35542.7,100.000000,100.020000
35667.7,100.000000,100.020000
35786.8,100.000000,100.020000
35862.6,99.990000,100.020000
35964.5,99.990000,100.020000
35983.7,99.990000,100.020000
36280.7,99.990000,100.020000
36285,99.990000,100.020000
36344.9,99.990000,100.020000
36386,99.990000,100.020000
36429,99.990000,100.020000
36430.2,99.990000,100.000000
36438.1,99.990000,100.000000
36439.2,99.990000,100.000000
36504.7,99.990000,100.000000
36507.8,99.990000,100.000000
36603.3,99.990000,100.000000
36616.5,99.990000,100.000000
36627.5,99.990000,100.000000
36661.2,99.990000,100.020000
36679.2,99.990000,100.020000
36687.4,99.990000,100.000000
36700.3,99.990000,100.020000
36707.4,99.990000,100.020000
36765.7,99.990000,100.020000
36807.3,99.990000,100.020000
36817.5,99.990000,100.020000
36844,99.990000,100.020000
36889.4,99.990000,100.020000
36935.8,99.990000,100.020000
36948.6,99.980000,100.020000
36959.9,99.980000,100.020000
37018.1,99.980000,100.020000
37105.1,99.980000,99.990000
37156.4,99.980000,99.990000
37197.2,99.980000,99.990000
37214.6,99.980000,99.990000
37224.5,99.980000,99.990000
37338,99.980000,99.990000
37400.1,99.980000,99.990000
37404.6,99.980000,99.990000
37444.5,99.980000,99.990000
37546.1,99.980000,99.990000
37595.3,99.980000,99.990000
37677.7,99.980000,99.990000
37681.8,99.980000,99.990000
37769.1,99.980000,99.990000
37865.2,99.980000,100.020000
37919.3,99.980000,100.020000
37992.4,99.980000,100.020000
37999,99.980000,100.010000
38002,99.970000,99.980000
38021,99.970000,99.980000
38055.4,99.970000,99.980000
38061.7,99.970000,99.980000
38064,99.970000,99.980000
38142.1,99.970000,99.990000
38190,99.970000,99.980000
38222.1,99.970000,99.980000
38242.5,99.970000,99.980000
38299.2,99.970000,99.980000
38323.9,99.970000,99.980000
38325.5,99.970000,99.980000
38337.7,99.970000,99.980000
38460,99.970000,100.020000
38493,99.970000,100.020000
38530,99.970000,100.020000
38561.4,99.970000,100.000000
38580.1,99.970000,100.000000
38635.7,99.970000,100.000000
38641.1,99.970000,100.000000
38659.8,99.970000,100.000000
38664.3,99.970000,100.000000
38693.8,99.970000,100.000000
38697.9,99.960000,100.000000
38703,99.960000,100.000000
38713.1,99.960000,100.000000
38745.4,99.960000,100.000000
38752.2,99.960000,100.000000
38830.8,99.960000,100.000000
39013.1,99.960000,99.970000
39041.7,99.960000,99.970000
39175.2,99.960000,99.970000
39180.4,99.960000,99.970000
39225.7,99.960000,99.970000
39233.2,99.960000,99.970000
39281,99.960000,99.970000
39337.9,99.960000,99.970000
39432,99.960000,99.970000
39481.1,99.960000,99.970000
39488.6,99.960000,99.970000
39591.6,99.960000,99.970000
39699.7,99.960000,99.970000
39727.3,99.960000,99.970000
39761.8,99.960000,99.970000
39763.5,99.980000,99.990000
39771.2,99.980000,99.990000
39932.6,99.980000,99.990000
39962.9,99.980000,99.990000
39964.7,99.980000,99.990000
39973.9,99.980000,99.990000
40009.2,99.980000,99.990000
40076.8,99.980000,99.990000
40086.4,99.980000,99.990000
40090.8,99.980000,99.990000
40144.9,99.980000,99.990000
40215.3,99.980000,99.990000
40285.1,99.980000,99.990000
40387.2,99.980000,99.990000
40512.1,99.980000,99.990000
40517.3,99.980000,99.990000
40590.9,99.980000,99.990000
40648.7,99.980000,99.990000
40760.9,99.980000,99.990000
40814.3,99.980000,99.990000
40951.9,99.980000,99.990000
41025.4,99.980000,99.990000
41045.6,99.980000,99.990000
41177.5,99.980000,99.990000
41299.4,99.980000,99.990000
41313.8,99.980000,99.990000
41374,99.980000,100.000000
41467,99.980000,100.000000
41603.7,99.980000,100.000000
41765.8,99.980000,100.000000
41937.1,99.980000,100.000000
41965.9,99.980000,100.000000
42044.6,99.980000,100.000000
42065.2,99.980000,100.000000
42206,99.980000,100.000000
42324.8,99.980000,100.010000
42415,99.990000,100.010000
42418.3,99.990000,100.010000
42424.7,99.990000,100.010000
42433.9,99.990000,100.010000
42509.1,99.990000,100.010000
42525.8,99.980000,100.010000
42552.3,99.980000,100.010000
42639.9,99.980000,100.010000
42689.1,99.980000,100.010000
42782,99.980000,100.010000
42802.3,99.980000,100.010000
42915,99.960000,100.010000
42934.7,99.960000,100.010000
42966.6,99.960000,100.010000
42991.1,99.960000,100.020000
42994.2,99.960000,100.020000
43102.9,99.990000,100.020000
43278.5,99.990000,100.020000
43550.5,99.990000,100.020000
43564.7,99.990000,100.020000
43607.3,99.990000,100.020000
43609,99.990000,100.020000
43622.8,99.990000,100.020000
43636.4,99.990000,100.020000
43705.2,99.990000,100.020000
43807.8,99.990000,100.010000
43866.5,99.990000,100.010000
43909.3,99.990000,100.010000
44029.7,99.990000,100.010000
44052.5,99.990000,100.010000
44091.2,99.990000,100.010000
44161.2,99.990000,100.010000
44164,99.990000,100.010000
44201.9,99.990000,100.010000
44393,99.990000,100.010000
44452.7,99.990000,100.010000
44627.3,99.990000,100.010000
44670.5,99.990000,100.010000
44701.2,99.990000,100.010000
44724.4,100.000000,100.010000
44762.7,100.000000,100.020000
44776.3,100.000000,100.020000
44837.7,100.000000,100.020000
44875.9,100.000000,100.020000
44895.2,100.000000,100.020000
44960.4,100.000000,100.010000
44986,100.000000,100.010000
45123.2,100.000000,100.010000
45178.9,100.000000,100.010000
45298.4,100.000000,100.010000
45321.8,99.990000,100.010000
45567.1,99.990000,100.010000
45680.4,99.990000,100.010000
45815.7,99.990000,100.010000
45842.5,99.990000,100.010000
45866.5,99.990000,100.010000
45897.6,99.990000,100.010000
45904.3,99.990000,100.010000
45910.6,99.990000,100.010000
45952.3,99.990000,100.000000
45988.2,99.990000,100.000000
46093.5,99.990000,100.000000
46115.5,99.990000,100.000000
46125.7,99.990000,100.000000
46143.6,99.990000,100.000000
46144.2,99.990000,100.000000
46149.6,99.990000,100.000000
46302,99.990000,100.000000
46360.7,99.990000,100.000000
46422.6,99.990000,100.000000
46429.3,99.990000,100.000000
46440.2,99.990000,100.000000
46440.7,99.990000,100.000000
46462.4,99.990000,100.000000
46471.1,99.990000,100.000000
46508.8,99.990000,100.000000
46519,99.990000,100.000000
46531.9,99.990000,100.000000
46572.6,99.990000,100.000000
46591.3,99.990000,100.000000
46688.5,99.980000,100.000000
46725.5,99.980000,100.000000
46915.3,99.980000,100.000000
46960.5,99.980000,100.010000
47033.1,99.980000,100.010000
47088.1,99.980000,100.010000
47121.7,99.980000,100.010000
47156.2,99.980000,100.010000
47161.2,99.980000,100.010000
47176.4,99.980000,100.010000
47200.6,99.980000,100.010000
47276.1,99.980000,100.010000
47281.9,99.980000,100.010000
47378.3,99.980000,100.010000
47380.6,99.980000,100.010000
47401.7,99.980000,100.010000
47446.6,99.980000,100.010000
47448.5,99.980000,100.010000
47492.9,99.980000,100.010000
47551.6,99.980000,100.010000
47569.4,99.980000,100.010000
47571.8,99.980000,100.010000
47587.8,99.980000,100.010000
47642.2,99.980000,100.000000
47681.9,99.980000,100.000000
47719.9,99.980000,100.000000
47751,99.980000,100.000000
47849.3,99.980000,100.000000
47907.4,99.980000,100.000000
48144.6,99.980000,100.000000
48196.2,99.980000,100.000000
48213.9,99.970000,100.000000
48305.5,99.960000,99.970000
48360.1,99.960000,99.970000
48378.9,99.960000,99.970000
48384.5,99.960000,99.970000
48408,99.960000,99.970000
48484.7,99.960000,99.970000
48602.5,99.960000,99.970000
48621,99.960000,99.970000
48650.2,99.960000,99.970000
48748.3,99.960000,99.970000
48750,99.960000,99.970000
48842,99.960000,99.970000
48877.3,99.960000,99.970000
48878.7,99.960000,99.970000
48928.2,99.960000,99.970000
49001.2,99.960000,99.970000
49033.7,99.960000,99.970000
49043.7,99.960000,99.970000
49048.4,99.960000,99.980000
49206.9,99.960000,99.980000
49338.7,99.960000,99.980000
49437.7,99.960000,99.980000
49464.8,99.960000,99.980000
49508.5,99.960000,99.980000
49691.8,99.950000,99.980000
49696.8,99.950000,99.980000
49699.1,99.950000,99.980000
49714.2,99.950000,99.960000
49752,99.950000,99.960000
49767.3,99.950000,99.960000
49770,99.950000,99.960000
49798.7,99.950000,99.960000
49804.7,99.950000,99.960000
49840.2,99.950000,99.960000
49867.1,99.950000,99.960000
49892.2,99.950000,99.960000
50047.5,99.950000,99.960000
50194.7,99.950000,99.960000
50197.6,99.950000,99.960000
50271.3,99.950000,99.960000
50297,99.950000,99.980000
50379.1,99.950000,99.980000
50408.6,99.950000,99.980000
50431.5,99.950000,99.960000
50487.9,99.950000,99.960000
50519.5,99.950000,99.960000
50533.8,99.950000,99.960000
50569.5,99.950000,99.960000
50613.6,99.950000,99.960000
50623.6,99.950000,99.980000
50667.9,99.950000,99.980000
50736.6,99.950000,99.980000
